i,data.theta_m1,data.theta_l1,data.delta_theta_r1,data.Trr_ad,data.theta_m2,data.theta_l2,data.delta_theta_r2,data.Trr_cf
413,25.440467834472656,11.8800048828125,13.560462951660156,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
414,25.409530639648438,11.8800048828125,13.529525756835938,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
415,25.396875381469727,11.916015625,13.480859756469727,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
416,25.396875381469727,11.916015625,13.480859756469727,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
417,25.37859344482422,11.916015625,13.462577819824219,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
418,25.36312484741211,11.916015625,13.44710922241211,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
419,25.346250534057617,11.916015625,13.430234909057617,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
420,25.346250534057617,11.916015625,13.430234909057617,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
421,25.24640655517578,11.916015625,13.330390930175781,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
422,25.25765609741211,11.916015625,13.34164047241211,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
423,25.23796844482422,11.916015625,13.321952819824219,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
424,25.200000762939453,11.916015625,13.283985137939453,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
425,25.181718826293945,11.916015625,13.265703201293945,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
426,25.138124465942383,11.916015625,13.222108840942383,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
427,25.143749237060547,11.916015625,13.227733612060547,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
428,25.146562576293945,11.916015625,13.230546951293945,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
429,25.146562576293945,11.916015625,13.230546951293945,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
430,25.150781631469727,11.916015625,13.234766006469727,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
431,25.15640640258789,11.916015625,13.24039077758789,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
432,25.160625457763672,11.916015625,13.244609832763672,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
433,25.163436889648438,11.916015625,13.247421264648438,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
434,25.16765594482422,11.916015625,13.251640319824219,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
435,25.170469284057617,11.916015625,13.254453659057617,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
436,25.1746883392334,11.916015625,13.258672714233398,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
437,25.177499771118164,11.916015625,13.261484146118164,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
438,25.177499771118164,11.916015625,13.261484146118164,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
439,25.180313110351562,11.916015625,13.264297485351562,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
440,25.180313110351562,11.916015625,13.264297485351562,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
441,25.184532165527344,11.916015625,13.268516540527344,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
442,25.215469360351562,11.916015625,13.299453735351562,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
443,25.215469360351562,11.916015625,13.299453735351562,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
444,25.23796844482422,11.916015625,13.321952819824219,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
445,25.260469436645508,11.916015625,13.344453811645508,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
446,25.282968521118164,11.916015625,13.366952896118164,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
447,25.3096866607666,11.916015625,13.393671035766602,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
448,25.3096866607666,11.916015625,13.393671035766602,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
449,25.360313415527344,11.916015625,13.444297790527344,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
450,25.384218215942383,11.916015625,13.468202590942383,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
451,25.434843063354492,11.95196533203125,13.482877731323242,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
452,25.482656478881836,11.95196533203125,13.530691146850586,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
453,25.477031707763672,11.95196533203125,13.525066375732422,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
454,25.506563186645508,11.95196533203125,13.554597854614258,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
455,25.506563186645508,11.95196533203125,13.554597854614258,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
456,25.623281478881836,11.98797607421875,13.635305404663086,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
457,25.627500534057617,11.98797607421875,13.639524459838867,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
458,25.70343780517578,12.02398681640625,13.679450988769531,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
459,25.706249237060547,12.02398681640625,13.682262420654297,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
460,25.710468292236328,12.05999755859375,13.650470733642578,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
461,25.7667179107666,12.05999755859375,13.706720352172852,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
462,25.758281707763672,12.05999755859375,13.698284149169922,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
463,25.71890640258789,12.09600830078125,13.62289810180664,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
464,25.747032165527344,12.09600830078125,13.651023864746094,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
465,25.7020320892334,12.09600830078125,13.606023788452148,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
466,25.641563415527344,12.09600830078125,13.545555114746094,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
467,25.5909366607666,12.09600830078125,13.494928359985352,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
468,25.545936584472656,12.09600830078125,13.449928283691406,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
469,25.54312515258789,12.09600830078125,13.44711685180664,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
470,25.517812728881836,12.09600830078125,13.421804428100586,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
471,25.506563186645508,12.09600830078125,13.410554885864258,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
472,25.500938415527344,12.09600830078125,13.404930114746094,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
473,25.460155487060547,12.09600830078125,13.364147186279297,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
474,25.436250686645508,12.09600830078125,13.340242385864258,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
475,25.399686813354492,12.09600830078125,13.303678512573242,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
476,25.40250015258789,12.09600830078125,13.30649185180664,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
477,25.36312484741211,12.09600830078125,13.26711654663086,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
478,25.36312484741211,12.09600830078125,13.26711654663086,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
479,25.346250534057617,12.09600830078125,13.250242233276367,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
480,25.346250534057617,12.09600830078125,13.250242233276367,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
481,25.346250534057617,12.09600830078125,13.250242233276367,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
482,25.346250534057617,12.09600830078125,13.250242233276367,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
483,25.346250534057617,12.09600830078125,13.250242233276367,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
484,25.34765625,12.09600830078125,13.25164794921875,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
485,25.34765625,12.09600830078125,13.25164794921875,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
486,25.353281021118164,12.09600830078125,13.257272720336914,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
487,25.354686737060547,12.09600830078125,13.258678436279297,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
488,25.354686737060547,12.09600830078125,13.258678436279297,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
489,25.406719207763672,12.09600830078125,13.310710906982422,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
490,25.406719207763672,12.09600830078125,13.310710906982422,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
491,25.406719207763672,12.09600830078125,13.310710906982422,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
492,25.406719207763672,12.09600830078125,13.310710906982422,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
493,25.406719207763672,12.09600830078125,13.310710906982422,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
494,25.432031631469727,12.09600830078125,13.336023330688477,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
495,25.45734405517578,12.09600830078125,13.361335754394531,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
496,25.479843139648438,12.09600830078125,13.383834838867188,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
497,25.502344131469727,12.13201904296875,13.370325088500977,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
498,25.569843292236328,12.13201904296875,13.437824249267578,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
499,25.586719512939453,12.13201904296875,13.454700469970703,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
